neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,log_price
Downtown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,119.0,119.0,359,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.787491742782046
Downtown,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,140.0,40.0,134,2,100.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.948759890378168
Downtown,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,300.0,35.0,0,2,50.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.707110264748875
Downtown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,119.0,119.0,350,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.787491742782046
Downtown,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,300.0,0.0,361,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Downtown,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,125.0,0.0,99,1,35.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.836281906951478
Downtown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,119.0,119.0,360,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.787491742782046
Downtown,Other,Private room,4,1.0,f,1.0,Real Bed,2.0,300.0,0.0,22,1,0.0,1,flexible,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.707110264748875
Downtown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,200.0,329,1,0.0,14,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.017279836814924
Downtown,Villa,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,287.0,0.0,3,1,0.0,7,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.662960480135946
Downtown,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,249.0,0.0,296,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.521460917862246
Downtown,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,155.0,225.0,308,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.049856007249537
Downtown,Apartment,Entire home/apt,6,2.0,f,2.0,Pull-out Sofa,3.0,250.0,100.0,23,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.525452939131784
Downtown,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,325.0,0.0,313,1,0.0,3,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.786897381366708
Downtown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,240.0,50.0,322,2,25.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.484796933490655
Downtown,Villa,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,240.0,25.0,0,1,0.0,1,moderate,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.484796933490655
Downtown,Apartment,Entire home/apt,6,2.0,f,2.0,Real Bed,3.0,375.0,80.0,278,1,0.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.929589143389895
Downtown,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,225.0,85.0,137,2,45.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.420534999272286
Downtown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,389.0,100.0,38,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.966146739123692
Downtown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,175.0,160.0,4,2,0.0,2,strict,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.170483995038151
Downtown,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,365.0,80.0,305,1,0.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.902633333401366
Downtown,Loft,Entire home/apt,4,2.0,f,1.0,Real Bed,2.0,449.0,100.0,337,4,75.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.1092475827643655
Downtown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,249.0,75.0,248,1,0.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.521460917862246
Downtown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,293.0,100.0,83,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.683579767338681
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,45.0,35.0,25,1,10.0,90,flexible,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.828641396489095
Fenway,Apartment,Private room,3,1.0,f,1.0,Real Bed,1.0,249.0,150.0,364,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.521460917862246
Fenway,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,349.0,150.0,364,1,0.0,4,strict,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.857933154483459
Fenway,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,349.0,150.0,364,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.857933154483459
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,309.0,150.0,364,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.736572297479192
Fenway,Condominium,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,350.0,0.0,365,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.860786223465865
Fenway,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,349.0,150.0,364,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.857933154483459
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,158.0,0.0,65,1,0.0,3,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.068904202220232
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,80.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.394449154672439
Fenway,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,3.0,275.0,150.0,365,1,0.0,4,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.62040086571715
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,319.0,100.0,179,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.768320995793772
Fenway,Apartment,Private room,1,1.0,t,1.0,Real Bed,1.0,140.0,0.0,0,1,0.0,2,flexible,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.948759890378168
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,200.0,60.0,243,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.303304908059076
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,85.0,5.0,324,2,15.0,1,strict,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.454347296253507
Fenway,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,3.0,375.0,150.0,365,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.929589143389895
Fenway,Condominium,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,225.0,0.0,0,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.420534999272286
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,0.0,15,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.61512051684126
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,67.0,0.0,149,1,15.0,2,moderate,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.219507705176107
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,175.0,0.0,276,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.170483995038151
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,99.0,25.0,251,1,25.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.605170185988092
Fenway,Apartment,Entire home/apt,4,1.0,t,0.0,Real Bed,1.0,99.0,0.0,283,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.605170185988092
Fenway,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,127.0,40.0,359,2,25.0,1,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.852030263919617
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,225.0,0.0,145,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.420534999272286
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,300.0,0.0,159,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Fenway,Apartment,Entire home/apt,3,1.0,t,1.0,Real Bed,1.0,199.0,80.0,315,2,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.298317366548036
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,300.0,0.0,70,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,300.0,0.0,128,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Fenway,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,200.0,120.0,31,4,35.0,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.303304908059076
Fenway,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,150.0,50.0,80,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.017279836814924
Fenway,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,75.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.330733340286331
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,228.0,100.0,148,1,0.0,3,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.43372200355424
Fenway,Apartment,Private room,1,1.0,f,1.0,Futon,1.0,99.0,50.0,359,1,0.0,1,strict,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.605170185988092
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,99.0,25.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.605170185988092
Fenway,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,1.0,99.0,0.0,226,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.605170185988092
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,298.0,24.0,0,4,7.0,14,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.700443573390687
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,200.0,70.0,47,2,25.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.303304908059076
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,299.0,25.0,106,1,0.0,1,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.703782474656201
Fenway,Apartment,Entire home/apt,1,1.0,f,0.0,Real Bed,1.0,90.0,150.0,0,1,0.0,3,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.51085950651685
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,155.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.049856007249537
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,285.0,100.0,207,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.655991810819852
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,279.0,100.0,65,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.634789603169249
Fenway,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,140.0,35.0,0,2,10.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.948759890378168
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,10.0,164,1,25.0,7,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.110873864173311
Fenway,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,130.0,35.0,277,1,0.0,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.875197323201151
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,189.0,100.0,208,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.247024072160486
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,88.0,0.0,306,1,10.0,1,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.48863636973214
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,10.0,0,1,15.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.110873864173311
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,279.0,100.0,67,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.634789603169249
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,219.0,100.0,148,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.393627546352362
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,140.0,40.0,114,3,0.0,3,strict,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.948759890378168
Fenway,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,140.0,45.0,191,1,0.0,2,strict,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.948759890378168
Fenway,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,1.0,160.0,90.0,77,0,0.0,3,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.081404364984463
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,75.0,0.0,3,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.330733340286331
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,239.0,100.0,179,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.480638923341991
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,74.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.31748811353631
Fenway,Bed & Breakfast,Private room,1,1.0,f,1.0,Real Bed,1.0,125.0,25.0,300,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.836281906951478
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,135.0,45.0,0,1,0.0,2,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.912654885736052
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,125.0,0.0,35,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.836281906951478
Fenway,Condominium,Private room,3,2.0,f,1.0,Real Bed,1.0,120.0,150.0,77,1,50.0,14,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.795790545596741
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,60.0,309,1,70.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
Fenway,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,219.0,100.0,148,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.393627546352362
Fenway,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,100.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,77.0,0.0,300,2,19.0,2,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.356708826689592
Fenway,Apartment,Private room,1,1.0,t,1.0,Real Bed,1.0,55.0,10.0,0,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.02535169073515
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,300.0,0.0,153,1,0.0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,85.0,20.0,248,1,25.0,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.454347296253507
Fenway,Bed & Breakfast,Private room,2,1.0,f,1.0,Real Bed,2.0,175.0,25.0,302,2,25.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.170483995038151
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,232.0,0.0,364,1,0.0,10,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.4510384535657
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,77.0,20.0,0,1,0.0,6,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.356708826689592
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,140.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.948759890378168
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,60.0,0.0,0,1,0.0,1,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.110873864173311
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,349.0,150.0,364,1,0.0,3,strict,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.857933154483459
Fenway,Condominium,Private room,3,1.0,f,1.0,Real Bed,2.0,213.0,54.0,172,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.365976015021851
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,319.0,100.0,208,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.768320995793772
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,89.0,0.0,321,2,25.0,2,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.499809670330265
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,97.0,25.0,263,2,10.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.584967478670572
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,175.0,25.0,365,1,15.0,1,flexible,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.170483995038151
Fenway,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,100.0,50.0,0,1,0.0,1,flexible,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.61512051684126
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,219.0,100.0,148,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.393627546352362
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,429.0,100.0,86,1,0.0,3,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.063785208687608
Fenway,Apartment,Private room,1,3.0,t,1.0,Real Bed,1.0,30.0,0.0,0,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.4339872044851463
Fenway,Apartment,Shared room,2,1.0,f,1.0,Pull-out Sofa,1.0,80.0,0.0,248,0,0.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394449154672439
Fenway,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,120.0,20.0,0,2,15.0,1,moderate,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.795790545596741
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,279.0,100.0,83,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.634789603169249
Fenway,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,192.0,60.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.262690188904886
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,219.0,100.0,145,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.393627546352362
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,220.0,0.0,358,1,0.0,1,moderate,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.3981627015177525
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,69.0,0.0,0,1,40.0,6,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.248495242049359
Fenway,Condominium,Entire home/apt,1,1.0,f,1.0,Real Bed,1.0,295.0,50.0,60,1,50.0,4,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.69035945432406
Fenway,Apartment,Shared room,1,1.0,f,1.0,Airbed,1.0,85.0,8.0,356,1,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.454347296253507
Fenway,Apartment,Shared room,2,1.0,f,1.0,Real Bed,1.0,60.0,10.0,31,1,30.0,1,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.110873864173311
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,279.0,100.0,86,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.634789603169249
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,239.0,0.0,340,1,0.0,2,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.480638923341991
Fenway,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,199.0,100.0,117,1,0.0,3,strict,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.298317366548036
Fenway,Apartment,Private room,3,1.0,f,1.0,Airbed,1.0,83.0,0.0,33,2,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.430816798843313
Fenway,Apartment,Entire home/apt,4,1.0,f,0.0,Real Bed,1.0,189.0,40.0,326,2,25.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.247024072160486
Fenway,Apartment,Entire home/apt,10,1.0,f,1.0,Real Bed,16.0,229.0,0.0,0,2,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.438079308923196
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,85.0,30.0,0,1,0.0,2,flexible,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.454347296253507
Fenway,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,289.0,0.0,79,1,0.0,4,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.66988092298052
Fenway,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,110.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.709530201312334
Fenway,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,175.0,30.0,34,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.170483995038151
Fenway,House,Private room,3,1.0,f,1.0,Real Bed,1.0,149.0,25.0,32,2,20.0,1,moderate,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.010635294096256
Fenway,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,200.0,0.0,119,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.303304908059076
